checkpoint,step,direction,control,task,site,selection,num_examples,mean
step_050000,50000,clone_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.524719961591669
step_050000,50000,clone_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.016048004498352874
step_050000,50000,clone_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.08605447330990353
step_050000,50000,clone_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.011114354069168502
step_050000,50000,clone_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.022812867486799084
step_050000,50000,clone_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.00292601456513276
step_050000,50000,clone_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.3730699514087878
step_050000,50000,clone_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.021882057189941406
step_050000,50000,clone_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.2825617696109571
step_050000,50000,clone_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.005701076043279548
step_050000,50000,clone_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.01628935650775307
step_050000,50000,clone_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.0025777503063804225
step_050000,50000,clone_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.38376349045170677
step_050000,50000,clone_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.015728645854526095
step_050000,50000,clone_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.03144628802935282
step_050000,50000,clone_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.008414775133132935
step_050000,50000,clone_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.014511697822146945
step_050000,50000,clone_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.003010238210360209
step_050000,50000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.41206118974599754
step_050000,50000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.01837234776299279
step_050000,50000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.1427688706028569
step_050000,50000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.008420173649315361
step_050000,50000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.02066237700952066
step_050000,50000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.0025917329229750074
step_050000,50000,clone_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.0763252997884945
step_050000,50000,clone_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.03295370510646275
step_050000,50000,clone_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.01679087293391325
step_050000,50000,clone_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.00017532888723879444
step_050000,50000,clone_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.013522763641513124
step_050000,50000,clone_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.008023432322910853
step_050000,50000,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.49939171687976736
step_050000,50000,clone_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.01563061894597234
step_050000,50000,clone_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.09171828708133183
step_050000,50000,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.01020830386393779
step_050000,50000,clone_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.030241808375796757
step_050000,50000,clone_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.003057821376903637
step_050000,50000,clone_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.38075520019782216
step_050000,50000,clone_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.021320568887810958
step_050000,50000,clone_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.28549936884327937
step_050000,50000,clone_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.006249322703010158
step_050000,50000,clone_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.015857705944462827
step_050000,50000,clone_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.0028217042747296786
step_050000,50000,clone_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.3553500258260303
step_050000,50000,clone_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.018078224526511297
step_050000,50000,clone_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.04457755552397834
step_050000,50000,clone_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.008873826927608915
step_050000,50000,clone_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.015888447562853496
step_050000,50000,clone_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.0018699500295850965
step_050000,50000,original_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.07484734380567395
step_050000,50000,original_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.009678578591561533
step_050000,50000,original_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.01561417987754753
step_050000,50000,original_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.005534032980600993
step_050000,50000,original_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.023638180784277013
step_050000,50000,original_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.006037898965784021
step_050000,50000,original_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.02791263132679219
step_050000,50000,original_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.009318918597941496
step_050000,50000,original_to_clone,opposite-number,simple,L9H0,dev_ranked,392,0.0006505579364543059
step_050000,50000,original_to_clone,opposite-number,simple,L11H7,dev_ranked,392,-0.0019583252011513225
step_050000,50000,original_to_clone,opposite-number,simple,L8H0,dev_ranked,392,-0.0017539968295973173
step_050000,50000,original_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.005923801538895587
step_050000,50000,original_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.12955078240987417
step_050000,50000,original_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.011733673714302681
step_050000,50000,original_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.006301182347374993
step_050000,50000,original_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.007143946918281349
step_050000,50000,original_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.03360694324648058
step_050000,50000,original_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.004564027528505068
step_050000,50000,original_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.026299101741690385
step_050000,50000,original_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.012561142444610596
step_050000,50000,original_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.007411861105969078
step_050000,50000,original_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.004528597781532689
step_050000,50000,original_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.012626066019660548
step_050000,50000,original_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.005916250379461991
step_050000,50000,original_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.06986973186333974
step_050000,50000,original_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.004523691203859117
step_050000,50000,original_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.03384387493133545
step_050000,50000,original_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.004940691921446059
step_050000,50000,original_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.025016407171885174
step_050000,50000,original_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.0076811181174384225
step_050000,50000,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.07763885431461506
step_050000,50000,original_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.010742398532661231
step_050000,50000,original_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.019735682655025174
step_050000,50000,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.006507434823491552
step_050000,50000,original_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.028140259755624307
step_050000,50000,original_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.00723010355287844
step_050000,50000,original_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.02881248143254494
step_050000,50000,original_to_clone,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.011141365888167401
step_050000,50000,original_to_clone,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.0005504622751352739
step_050000,50000,original_to_clone,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.0005489101215284698
step_050000,50000,original_to_clone,opposite-number-shuffled,simple,L8H0,dev_ranked,392,0.0020791292190551758
step_050000,50000,original_to_clone,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.006762003412052076
step_050000,50000,original_to_clone,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.12989395212482763
step_050000,50000,original_to_clone,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.01294292469282408
step_050000,50000,original_to_clone,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.011508197397799106
step_050000,50000,original_to_clone,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,-0.012626451414984625
step_050000,50000,original_to_clone,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.04802966117858887
step_050000,50000,original_to_clone,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.00648297812487628
step_050000,50000,original_to_clone,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.03563972366483588
step_050000,50000,original_to_clone,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.014752725237294248
step_050000,50000,original_to_clone,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.008016845113352725
step_050000,50000,original_to_clone,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,-0.0007881726089276766
step_050000,50000,original_to_clone,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.011895452675066497
step_050000,50000,original_to_clone,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.008527969059191252
step_050000,50000,original_to_clone,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.06826464169555241
step_050000,50000,original_to_clone,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.0042476240131590105
step_050000,50000,original_to_clone,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.04056159324116177
step_050000,50000,original_to_clone,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,-0.006255444553163316
step_050000,50000,original_to_clone,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.024845671322610643
step_050000,50000,original_to_clone,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.006628013319439358
step_050000,50000,clone_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.1728001424858162
step_050000,50000,clone_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.0021088499206680434
step_050000,50000,clone_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.018926897564449825
step_050000,50000,clone_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.0048274172318948285
step_050000,50000,clone_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.0022302060513883022
step_050000,50000,clone_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.00027896262503959035
step_050000,50000,clone_to_original,opposite-number,simple,L8H3,pre_registered,392,0.012320427262053197
step_050000,50000,clone_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.007066320399848783
step_050000,50000,clone_to_original,opposite-number,simple,L9H0,dev_ranked,392,0.001749715026544065
step_050000,50000,clone_to_original,opposite-number,simple,L11H7,dev_ranked,392,0.008894237936759482
step_050000,50000,clone_to_original,opposite-number,simple,L8H0,dev_ranked,392,-0.008811664824583093
step_050000,50000,clone_to_original,opposite-number,simple,L11H0,dev_ranked,392,0.0012343501558109205
step_050000,50000,clone_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.1887493922903731
step_050000,50000,clone_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.0014263745900746938
step_050000,50000,clone_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.02235761848655907
step_050000,50000,clone_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.006559856840082117
step_050000,50000,clone_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.018888436459206247
step_050000,50000,clone_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.000978598723540435
step_050000,50000,clone_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.14964914949316727
step_050000,50000,clone_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.0016329037515740645
step_050000,50000,clone_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.022571053944135968
step_050000,50000,clone_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,0.0022648008246170847
step_050000,50000,clone_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,-0.01666109185469778
step_050000,50000,clone_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,-0.00010661859261362176
step_050000,50000,clone_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.18084501723448435
step_050000,50000,clone_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,0.003312670522265964
step_050000,50000,clone_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.011554269327057732
step_050000,50000,clone_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.0057518382867177325
step_050000,50000,clone_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.005050061477555169
step_050000,50000,clone_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,-3.310541311899821e-05
step_050000,50000,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.17383532158963316
step_050000,50000,clone_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.0017558008700877697
step_050000,50000,clone_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.021688365721487784
step_050000,50000,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.004859747113408269
step_050000,50000,clone_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.0040517363462362205
step_050000,50000,clone_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,-3.7054220835367836e-05
step_050000,50000,clone_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.012799304358813227
step_050000,50000,clone_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.0066269465855189735
step_050000,50000,clone_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,-0.0015402290285850058
step_050000,50000,clone_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.011830927157888606
step_050000,50000,clone_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,-0.0009918091248492806
step_050000,50000,clone_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,0.001761634739077821
step_050000,50000,clone_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.18769714316806277
step_050000,50000,clone_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,-0.0001952712600295608
step_050000,50000,clone_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.027798613986453495
step_050000,50000,clone_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.009577920307984223
step_050000,50000,clone_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.028835668757155136
step_050000,50000,clone_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,0.003249213502213762
step_050000,50000,clone_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.15389646668183177
step_050000,50000,clone_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.001805012163363005
step_050000,50000,clone_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.019568303697987607
step_050000,50000,clone_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,0.0005314899118323075
step_050000,50000,clone_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,-0.01734910199516698
step_050000,50000,clone_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,-1.7252407575908462e-05
step_050000,50000,clone_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.1806350184811486
step_050000,50000,clone_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.0037091241942511666
step_050000,50000,clone_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.01764623158507877
step_050000,50000,clone_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.004579229487313164
step_050000,50000,clone_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.0011691351731618245
step_050000,50000,clone_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,-0.003435509072409736
step_065000,65000,original_to_original,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.7029551863670349
step_065000,65000,original_to_original,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.007829027132945018
step_065000,65000,original_to_original,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.015389591186970204
step_065000,65000,original_to_original,opposite-number,pooled_distractor,L11H7,dev_ranked,888,0.0017452986390741022
step_065000,65000,original_to_original,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.21163150319108018
step_065000,65000,original_to_original,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.00041318798924351596
step_065000,65000,original_to_original,opposite-number,simple,L8H3,pre_registered,392,0.10744541883468628
step_065000,65000,original_to_original,opposite-number,simple,L10H2,dev_ranked,392,0.009912775487315898
step_065000,65000,original_to_original,opposite-number,simple,L9H0,dev_ranked,392,0.00215065844204961
step_065000,65000,original_to_original,opposite-number,simple,L11H7,dev_ranked,392,0.0020854448785587233
step_065000,65000,original_to_original,opposite-number,simple,L8H0,dev_ranked,392,-0.004013719607372673
step_065000,65000,original_to_original,opposite-number,simple,L11H0,dev_ranked,392,-0.003706854216906489
step_065000,65000,original_to_original,opposite-number,pp_attractor,L8H3,pre_registered,296,0.732268890819034
step_065000,65000,original_to_original,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.008099536638002138
step_065000,65000,original_to_original,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.010984032540707974
step_065000,65000,original_to_original,opposite-number,pp_attractor,L11H7,dev_ranked,296,0.0028592219223847262
step_065000,65000,original_to_original,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.19748920846629786
step_065000,65000,original_to_original,opposite-number,pp_attractor,L11H0,dev_ranked,296,-0.0032084213720785606
step_065000,65000,original_to_original,opposite-number,object_relative,L8H3,pre_registered,304,0.5947645573239577
step_065000,65000,original_to_original,opposite-number,object_relative,L10H2,dev_ranked,304,0.011453914014916671
step_065000,65000,original_to_original,opposite-number,object_relative,L9H0,dev_ranked,304,0.009776935765617773
step_065000,65000,original_to_original,opposite-number,object_relative,L11H7,dev_ranked,304,-0.0017542133205815365
step_065000,65000,original_to_original,opposite-number,object_relative,L8H0,dev_ranked,304,0.14866025981150174
step_065000,65000,original_to_original,opposite-number,object_relative,L11H0,dev_ranked,304,0.0022909045219421387
step_065000,65000,original_to_original,opposite-number,subject_relative,L8H3,pre_registered,288,0.787028431892395
step_065000,65000,original_to_original,opposite-number,subject_relative,L10H2,dev_ranked,288,0.0037247339884440103
step_065000,65000,original_to_original,opposite-number,subject_relative,L9H0,dev_ranked,288,0.02584199607372284
step_065000,65000,original_to_original,opposite-number,subject_relative,L11H7,dev_ranked,288,0.0042943623330858015
step_065000,65000,original_to_original,opposite-number,subject_relative,L8H0,dev_ranked,288,0.29263628522555035
step_065000,65000,original_to_original,opposite-number,subject_relative,L11H0,dev_ranked,288,0.0021533634927537707
step_065000,65000,original_to_original,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.6940449159424584
step_065000,65000,original_to_original,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.008574126540003595
step_065000,65000,original_to_original,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.016177208036989778
step_065000,65000,original_to_original,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,0.003764528948981483
step_065000,65000,original_to_original,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.20629113053416345
step_065000,65000,original_to_original,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.0011879329208855157
step_065000,65000,original_to_original,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.10809251361963701
step_065000,65000,original_to_original,opposite-number-shuffled,simple,L10H2,dev_ranked,392,0.010767368637785619
step_065000,65000,original_to_original,opposite-number-shuffled,simple,L9H0,dev_ranked,392,0.0031225085258483887
step_065000,65000,original_to_original,opposite-number-shuffled,simple,L11H7,dev_ranked,392,0.003171271207381268
step_065000,65000,original_to_original,opposite-number-shuffled,simple,L8H0,dev_ranked,392,-0.0004937831236391651
step_065000,65000,original_to_original,opposite-number-shuffled,simple,L11H0,dev_ranked,392,-0.002926766872406006
step_065000,65000,original_to_original,opposite-number-shuffled,pp_attractor,L8H3,pre_registered,296,0.7308442012683766
step_065000,65000,original_to_original,opposite-number-shuffled,pp_attractor,L10H2,dev_ranked,296,0.007883299041438746
step_065000,65000,original_to_original,opposite-number-shuffled,pp_attractor,L9H0,dev_ranked,296,0.01193033843427091
step_065000,65000,original_to_original,opposite-number-shuffled,pp_attractor,L11H7,dev_ranked,296,0.0040043689109183645
step_065000,65000,original_to_original,opposite-number-shuffled,pp_attractor,L8H0,dev_ranked,296,0.19062732844739347
step_065000,65000,original_to_original,opposite-number-shuffled,pp_attractor,L11H0,dev_ranked,296,-5.3587797525766734e-05
step_065000,65000,original_to_original,opposite-number-shuffled,object_relative,L8H3,pre_registered,304,0.5881464355870297
step_065000,65000,original_to_original,opposite-number-shuffled,object_relative,L10H2,dev_ranked,304,0.013163726580770392
step_065000,65000,original_to_original,opposite-number-shuffled,object_relative,L9H0,dev_ranked,304,0.010054323234056172
step_065000,65000,original_to_original,opposite-number-shuffled,object_relative,L11H7,dev_ranked,304,0.0008548278557626825
step_065000,65000,original_to_original,opposite-number-shuffled,object_relative,L8H0,dev_ranked,304,0.13338792794629148
step_065000,65000,original_to_original,opposite-number-shuffled,object_relative,L11H0,dev_ranked,304,0.0008443280270225124
step_065000,65000,original_to_original,opposite-number-shuffled,subject_relative,L8H3,pre_registered,288,0.7680051575104395
step_065000,65000,original_to_original,opposite-number-shuffled,subject_relative,L10H2,dev_ranked,288,0.004439565870496962
step_065000,65000,original_to_original,opposite-number-shuffled,subject_relative,L9H0,dev_ranked,288,0.027005091309547424
step_065000,65000,original_to_original,opposite-number-shuffled,subject_relative,L11H7,dev_ranked,288,0.006589377919832866
step_065000,65000,original_to_original,opposite-number-shuffled,subject_relative,L8H0,dev_ranked,288,0.29934341874387527
step_065000,65000,original_to_original,opposite-number-shuffled,subject_relative,L11H0,dev_ranked,288,0.0028266343805525037
step_065000,65000,clone_to_clone,opposite-number,pooled_distractor,L8H3,pre_registered,888,0.4566084962707382
step_065000,65000,clone_to_clone,opposite-number,pooled_distractor,L10H2,dev_ranked,888,0.03953240959493964
step_065000,65000,clone_to_clone,opposite-number,pooled_distractor,L9H0,dev_ranked,888,0.15754858008376113
step_065000,65000,clone_to_clone,opposite-number,pooled_distractor,L11H7,dev_ranked,888,-0.011050118519379213
step_065000,65000,clone_to_clone,opposite-number,pooled_distractor,L8H0,dev_ranked,888,0.02147924685263419
step_065000,65000,clone_to_clone,opposite-number,pooled_distractor,L11H0,dev_ranked,888,0.006561167605288394
step_065000,65000,clone_to_clone,opposite-number,simple,L8H3,pre_registered,392,0.09075861074486558
step_065000,65000,clone_to_clone,opposite-number,simple,L10H2,dev_ranked,392,0.04767922844205584
step_065000,65000,clone_to_clone,opposite-number,simple,L9H0,dev_ranked,392,0.014829696441183284
step_065000,65000,clone_to_clone,opposite-number,simple,L11H7,dev_ranked,392,0.003684194720521265
step_065000,65000,clone_to_clone,opposite-number,simple,L8H0,dev_ranked,392,0.005357186405026183
step_065000,65000,clone_to_clone,opposite-number,simple,L11H0,dev_ranked,392,0.012113112576153814
step_065000,65000,clone_to_clone,opposite-number,pp_attractor,L8H3,pre_registered,296,0.5185219871031271
step_065000,65000,clone_to_clone,opposite-number,pp_attractor,L10H2,dev_ranked,296,0.034800171852111816
step_065000,65000,clone_to_clone,opposite-number,pp_attractor,L9H0,dev_ranked,296,0.08298747603957718
step_065000,65000,clone_to_clone,opposite-number,pp_attractor,L11H7,dev_ranked,296,-0.014206243527902139
step_065000,65000,clone_to_clone,opposite-number,pp_attractor,L8H0,dev_ranked,296,0.022730497089592187
step_065000,65000,clone_to_clone,opposite-number,pp_attractor,L11H0,dev_ranked,296,0.007509921048138593
step_065000,65000,clone_to_clone,opposite-number,object_relative,L8H3,pre_registered,304,0.36650046706199646
step_065000,65000,clone_to_clone,opposite-number,object_relative,L10H2,dev_ranked,304,0.046873822023994045
step_065000,65000,clone_to_clone,opposite-number,object_relative,L9H0,dev_ranked,304,0.31080835900808634
step_065000,65000,clone_to_clone,opposite-number,object_relative,L11H7,dev_ranked,304,-0.0059550247694316666
step_065000,65000,clone_to_clone,opposite-number,object_relative,L8H0,dev_ranked,304,0.01967344472282811
step_065000,65000,clone_to_clone,opposite-number,object_relative,L11H0,dev_ranked,304,0.004482882587533248
step_065000,65000,clone_to_clone,opposite-number,subject_relative,L8H3,pre_registered,288,0.4880892170800103
step_065000,65000,clone_to_clone,opposite-number,subject_relative,L10H2,dev_ranked,288,0.03664682971106635
step_065000,65000,clone_to_clone,opposite-number,subject_relative,L9H0,dev_ranked,288,0.07240661482016246
step_065000,65000,clone_to_clone,opposite-number,subject_relative,L11H7,dev_ranked,288,-0.013184477885564169
step_065000,65000,clone_to_clone,opposite-number,subject_relative,L8H0,dev_ranked,288,0.02209936413500044
step_065000,65000,clone_to_clone,opposite-number,subject_relative,L11H0,dev_ranked,288,0.007779805196656121
step_065000,65000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H3,pre_registered,888,0.4470614925161138
step_065000,65000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L10H2,dev_ranked,888,0.041524517106580304
step_065000,65000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L9H0,dev_ranked,888,0.16620033442437113
step_065000,65000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H7,dev_ranked,888,-0.010394414802929302
step_065000,65000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L8H0,dev_ranked,888,0.02147903313507905
step_065000,65000,clone_to_clone,opposite-number-shuffled,pooled_distractor,L11H0,dev_ranked,888,0.006168732235023567
step_065000,65000,clone_to_clone,opposite-number-shuffled,simple,L8H3,pre_registered,392,0.08948417464081122
